rank,2023 RANK,Institution_name,location_QS,SIZE,FOCUS,RESEARCH,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,scores_overall_QS,Rank,scores_overall_THE,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location_THE,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,Country
1100.5,900.5,University of Wyoming,United States,M,CO,VH,5.0,A,3.0,601.0,1.4,601.0,25.9,570.0,23.4,508.0,7.7,701.0,4.0,701.0,10.7,660.0,9.8,701.0,6.3,701.0,37.150000000000006,155.0,66.3,7980.0,35.9,434.0,20.3,799.0,62.1,732.0,58.6,668.0,37.7,1212.0,United States,10174,14.1,4,0.888888889,United States
1100.5,900.5,University of Žilina,Slovakia,M,FO,VH,4.0,A,5.7,601.0,1.0,601.0,56.1,264.0,6.2,701.0,2.5,701.0,2.9,701.0,1.2,701.0,13.4,641.0,1.1,701.0,37.150000000000006,155.0,66.3,12020.0,27.7,828.0,18.0,922.0,48.2,1052.0,30.6,1169.0,31.8,1435.0,Slovakia,7154,14.0,3,0.888888889,Slovakia
1100.5,1300.5,VSB - Technical University of Ostrava,Czech Republic,M,FO,VH,5.0,A,5.4,601.0,10.3,601.0,15.5,701.0,4.3,701.0,8.4,701.0,22.0,514.0,1.8,701.0,9.4,701.0,8.4,695.0,37.150000000000006,155.0,66.3,14840.0,26.8,887.0,19.7,829.0,27.8,1499.0,31.0,1157.0,46.9,893.0,Czech Republic,11390,14.7,13,0.888888889,Czech Republic
1100.5,1100.5,Western Michigan University,United States,L,FC,HI,5.0,A,5.3,601.0,3.6,601.0,10.8,701.0,5.8,701.0,32.3,472.0,10.4,701.0,2.2,701.0,17.0,498.0,1.9,701.0,37.150000000000006,155.0,66.3,11930.0,24.0,1083.0,17.1,970.0,39.2,1235.0,39.3,998.0,43.1,1019.0,United States,16486,21.3,8,0.888888889,United States
1100.5,1300.5,Yarmouk University,Jordan,L,FC,MD,3.0,A,11.9,601.0,14.5,564.0,2.8,701.0,2.5,701.0,7.8,701.0,13.9,643.0,3.9,701.0,28.4,283.0,1.1,701.0,37.150000000000006,155.0,66.3,15000.0,19.9,1385.0,12.9,1317.0,41.5,1194.0,20.8,1496.0,53.1,709.0,Jordan,31177,28.3,11,0.888888889,Jordan
1100.5,900.5,Yerevan State University,Armenia,M,CO,HI,5.0,A,7.0,601.0,3.0,601.0,45.4,347.0,1.4,701.0,5.2,701.0,1.6,701.0,1.0,701.0,35.2,215.0,1.0,701.0,37.150000000000006,1501.0,66.3,19020.0,23.9,1087.0,8.6,1849.0,26.8,1521.0,16.4,1821.0,38.1,1193.0,Armenia,13838,8.0,2,0.888888889,Armenia
1300.5,1300.5,Lucian Blaga University of Sibiu,Romania,L,FC,MD,3.0,A,3.7,601.0,2.5,601.0,8.1,701.0,1.8,701.0,12.5,701.0,3.1,701.0,49.8,313.0,9.0,701.0,1.8,701.0,37.150000000000006,1501.0,66.3,17090.0,18.5,1506.0,14.0,1205.0,29.7,1452.0,16.8,1774.0,28.4,1563.0,Romania,13369,16.5,3,0.888888889,Romania
1300.5,1300.5,Al-Azhar University,Egypt,XL,CO,VH,4.0,A,11.2,601.0,6.8,601.0,11.1,701.0,1.3,701.0,1.5,701.0,10.4,701.0,5.2,701.0,13.6,628.0,1.2,701.0,37.150000000000006,155.0,66.3,8060.0,19.2,1448.0,10.9,1533.0,69.2,575.0,20.4,1515.0,57.4,633.0,Egypt,269733,22.0,9,0.888888889,Egypt
1300.5,1300.5,Alexandru Ioan Cuza University,Romania,L,FO,VH,5.0,A,8.0,601.0,8.0,601.0,5.3,701.0,2.9,701.0,3.6,701.0,10.9,693.0,1.8,701.0,8.0,701.0,1.2,701.0,37.150000000000006,1501.0,66.3,15190.0,16.5,1658.0,12.1,1395.0,31.6,1407.0,18.3,1640.0,40.2,1109.0,Romania,25443,22.3,8,0.888888889,Romania
1300.5,1300.5,Anadolu University,Turkey,L,FO,VH,4.0,A,4.0,601.0,4.0,601.0,13.8,701.0,2.9,701.0,1.9,701.0,3.1,701.0,1.4,701.0,10.6,701.0,1.1,701.0,37.150000000000006,155.0,66.3,12110.0,22.3,1199.0,11.8,1421.0,41.2,1195.0,22.0,1437.0,32.7,1395.0,Turkey,21491,17.0,8,0.888888889,Turkey
1300.5,1300.5,Aoyama Gakuin University,Japan,L,CO,MD,4.0,B,6.9,601.0,12.3,601.0,5.4,701.0,2.0,701.0,16.3,648.0,2.7,701.0,1.0,701.0,11.4,701.0,1.0,701.0,37.150000000000006,1501.0,66.3,15310.0,20.0,1370.0,8.9,1807.0,10.4,1849.0,22.2,1430.0,36.2,1265.0,Japan,19692,12.2,3,0.888888889,Japan
1300.5,1100.5,Benemérita Universidad Autónoma de Puebla,Mexico,XL,FC,HI,5.0,A,15.3,569.0,6.5,601.0,3.2,701.0,2.0,701.0,2.9,701.0,1.3,701.0,1.3,701.0,6.5,701.0,3.0,701.0,37.150000000000006,1501.0,66.3,15500.0,15.6,1722.0,9.5,1705.0,17.1,1728.0,19.4,1564.0,37.7,1208.0,Mexico,79695,45.2,1,0.888888889,Mexico
1300.5,1300.5,Central Michigan University,United States,L,FC,HI,4.0,A,3.6,601.0,4.2,601.0,7.8,701.0,8.1,701.0,3.5,701.0,3.1,701.0,2.1,701.0,10.8,701.0,19.9,545.0,37.150000000000006,155.0,66.3,10310.0,28.8,752.0,15.3,1093.0,46.8,1079.0,44.9,894.0,33.4,1374.0,United States,13780,18.3,3,0.888888889,United States
1300.5,585.5,Chaoyang University of Technology,Taiwan,L,FO,VH,3.0,C,5.6,601.0,6.7,601.0,4.2,701.0,3.5,701.0,6.7,701.0,5.7,701.0,1.0,701.0,7.9,701.0,3.3,701.0,37.150000000000006,1501.0,66.3,15780.0,14.1,1796.0,18.2,906.0,28.2,1487.0,47.0,863.0,38.9,1152.0,Taiwan,14432,37.5,5,0.888888889,Taiwan
1300.5,1300.5,Feng Chia University,Taiwan,L,FO,VH,3.0,C,10.0,601.0,7.5,601.0,4.5,701.0,6.0,701.0,3.9,701.0,5.8,701.0,1.0,701.0,14.4,584.0,1.1,701.0,37.150000000000006,155.0,66.3,12790.0,18.4,1514.0,18.9,868.0,25.5,1550.0,40.9,955.0,37.7,1209.0,Taiwan,19770,23.3,7,0.888888889,Taiwan
1300.5,1300.5,Fu Jen Catholic University,Taiwan,L,FC,HI,4.0,B,7.3,601.0,7.5,601.0,4.3,701.0,6.8,701.0,7.9,701.0,7.4,701.0,1.0,701.0,21.8,381.0,1.5,701.0,37.150000000000006,155.0,66.3,10580.0,24.0,1078.0,29.2,491.0,26.3,1531.0,65.5,538.0,31.1,1459.0,Taiwan,16382,27.2,6,0.888888889,Taiwan
1300.5,1300.5,German University in Cairo,Egypt,L,CO,MD,2.0,B,7.9,601.0,11.4,601.0,7.3,701.0,2.1,701.0,14.2,680.0,1.2,701.0,1.0,701.0,6.0,701.0,1.0,701.0,37.150000000000006,1501.0,66.3,16300.0,18.6,1490.0,8.7,1826.0,34.0,1348.0,16.8,1772.0,48.6,845.0,Egypt,12332,12.8,2,0.888888889,Egypt
1300.5,1300.5,Hanoi University of Science and Technology,Vietnam,XL,FO,VH,4.0,A,6.1,601.0,8.7,601.0,2.4,701.0,4.3,701.0,3.8,701.0,1.2,701.0,1.6,701.0,15.3,549.0,1.2,701.0,37.150000000000006,1501.0,66.3,16380.0,15.7,1717.0,15.7,1070.0,27.4,1507.0,43.4,915.0,39.7,1125.0,Vietnam,37891,34.1,0,0.888888889,Vietnam
1300.5,1100.5,Ivan Franko National University of Lviv,Ukraine,L,CO,HI,5.0,A,4.3,601.0,10.1,601.0,34.2,467.0,1.3,701.0,1.4,701.0,2.0,701.0,1.0,701.0,12.0,701.0,1.1,701.0,37.150000000000006,155.0,66.3,13150.0,24.5,1042.0,10.5,1589.0,10.0,1855.0,17.9,1674.0,31.7,1437.0,Ukraine,19799,10.7,2,0.888888889,Ukraine
1300.5,585.5,Jahangirnagar University,Bangladesh,Unknown,FO,Unknown,4.0,Unknown,8.5,601.0,13.7,590.0,18.9,696.0,17.8,586.0,18.6,606.0,14.4,632.0,1.2,701.0,14.6,575.0,19.9,545.0,37.150000000000006,155.0,66.3,8860.0,24.1,1074.0,8.9,1810.0,71.9,509.0,19.5,1561.0,49.7,810.0,Bangladesh,12649,17.3,0,0.888888889,Bangladesh
1300.5,585.5,King Mongkut's University of Technology North Bangkok,Thailand,L,FO,VH,3.0,A,8.1,601.0,5.8,601.0,3.7,701.0,3.0,701.0,3.4,701.0,1.1,701.0,1.1,701.0,8.3,701.0,1.1,701.0,37.150000000000006,155.0,66.3,13310.0,16.2,1684.0,12.7,1336.0,50.9,997.0,25.9,1304.0,28.7,1551.0,Thailand,28122,23.3,0,0.888888889,Thailand
1300.5,1300.5,Kwansei Gakuin University,Japan,L,CO,HI,4.0,B,4.2,601.0,6.4,601.0,4.5,701.0,2.5,701.0,24.4,543.0,3.9,701.0,1.0,701.0,10.6,701.0,1.0,701.0,37.150000000000006,1501.0,66.3,16950.0,15.7,1718.0,9.5,1712.0,15.4,1757.0,20.7,1499.0,40.9,1084.0,Japan,25232,24.7,4,0.888888889,Japan
1300.5,1300.5,Marmara University,Turkey,XL,FO,VH,5.0,A,6.8,601.0,8.3,601.0,5.0,701.0,2.3,701.0,3.0,701.0,3.6,701.0,2.1,701.0,15.4,548.0,6.1,701.0,37.150000000000006,1501.0,66.3,17160.0,17.0,1625.0,11.7,1440.0,31.9,1402.0,26.9,1262.0,30.7,1472.0,Turkey,62991,30.6,5,0.888888889,Turkey
1300.5,1100.5,Marquette University,United States,M,CO,VH,5.0,B,3.4,601.0,3.8,601.0,23.7,600.0,9.3,701.0,6.8,701.0,2.7,701.0,1.5,701.0,13.2,651.0,1.1,701.0,37.150000000000006,155.0,66.3,9210.0,36.9,392.0,18.2,908.0,54.0,914.0,49.3,822.0,33.1,1384.0,United States,10317,12.2,3,0.888888889,United States
1300.5,1100.5,Mendeleev University of Chemical Technology,Russia,M,FO,VH,5.0,A,4.9,601.0,3.9,601.0,30.5,515.0,2.7,701.0,1.1,701.0,5.7,701.0,1.0,701.0,7.2,701.0,1.0,701.0,37.150000000000006,1501.0,66.3,17220.0,19.6,1413.0,14.1,1197.0,14.3,1779.0,43.4,916.0,23.6,1755.0,Russian Federation,7338,14.9,6,0.888888889,Russia
1300.5,585.5,Naresuan University,Thailand,L,FC,MD,3.0,A,6.5,601.0,3.3,601.0,6.5,701.0,2.0,701.0,5.9,701.0,1.3,701.0,1.0,701.0,7.9,701.0,4.4,701.0,37.150000000000006,1501.0,66.3,17420.0,15.8,1710.0,10.5,1590.0,14.8,1769.0,28.3,1226.0,33.1,1385.0,Thailand,27234,18.3,1,0.888888889,Thailand
1300.5,1300.5,National Dong Hwa University,Taiwan,M,FO,VH,2.0,A,6.3,601.0,2.3,601.0,6.5,701.0,6.4,701.0,3.2,701.0,10.2,701.0,1.0,701.0,7.6,701.0,2.3,701.0,37.150000000000006,155.0,66.3,13710.0,19.1,1459.0,23.8,664.0,26.3,1534.0,33.5,1122.0,48.6,848.0,Taiwan,9970,18.6,9,0.888888889,Taiwan
1300.5,1300.5,National Taipei University,Taiwan,M,FO,HI,2.0,A,7.5,601.0,4.5,601.0,8.2,701.0,3.2,701.0,2.7,701.0,5.2,701.0,1.0,701.0,16.1,518.0,3.1,701.0,37.150000000000006,1501.0,66.3,17560.0,20.6,1331.0,15.1,1115.0,22.4,1626.0,23.3,1386.0,30.5,1478.0,Taiwan,8386,15.7,6,0.888888889,Taiwan
1300.5,1100.5,National Taiwan Ocean University,Taiwan,M,FO,VH,3.0,A,5.7,601.0,3.2,601.0,11.6,701.0,10.1,701.0,5.6,701.0,7.7,701.0,1.1,701.0,8.6,701.0,5.6,701.0,37.150000000000006,155.0,66.3,13750.0,19.7,1403.0,25.0,612.0,30.2,1438.0,63.0,591.0,34.7,1331.0,Taiwan,8244,16.2,8,0.888888889,Taiwan
1300.5,1300.5,National University of Life and Environmental Sciences of Ukraine,Ukraine,L,FO,HI,5.0,A,5.7,601.0,4.4,601.0,17.2,701.0,1.4,701.0,1.2,701.0,1.2,701.0,1.1,701.0,9.8,701.0,1.1,701.0,37.150000000000006,1501.0,66.3,17510.0,20.3,1350.0,8.9,1814.0,30.1,1442.0,25.3,1328.0,25.7,1676.0,Ukraine,17628,15.2,1,0.888888889,Ukraine
1300.5,1300.5,Nova Southeastern University,United States,L,CO,HI,4.0,Unknown,2.9,601.0,3.3,601.0,14.0,701.0,3.1,701.0,4.4,701.0,3.9,701.0,1.1,701.0,10.2,701.0,19.9,545.0,37.150000000000006,155.0,66.3,9400.0,39.1,331.0,12.2,1389.0,50.1,1020.0,38.9,1008.0,34.4,1342.0,United States,17973,16.5,4,0.888888889,United States
1300.5,1300.5,Óbuda University,Hungary,M,FO,VH,2.0,A,4.5,601.0,3.9,601.0,2.1,701.0,6.6,701.0,13.6,693.0,7.6,701.0,1.3,701.0,5.6,701.0,1.0,701.0,37.150000000000006,155.0,66.3,11330.0,14.4,1782.0,16.4,1019.0,55.7,870.0,20.7,1501.0,42.6,1029.0,Hungary,10997,34.4,7,0.970833333,Hungary
1300.5,900.5,Pondicherry University,India,XL,CO,HI,3.0,A,4.0,601.0,1.9,601.0,6.5,701.0,12.2,694.0,1.1,701.0,1.1,701.0,1.2,701.0,4.7,701.0,8.4,695.0,37.150000000000006,155.0,66.3,11410.0,33.5,521.0,18.4,897.0,38.3,1253.0,42.5,931.0,19.4,1880.0,India,8187,21.5,1,0.888888889,India
1300.5,1300.5,Portland State University,United States,L,CO,VH,4.0,A,4.3,601.0,2.1,601.0,9.5,701.0,10.5,701.0,1.6,701.0,5.3,701.0,4.9,701.0,10.3,701.0,18.4,560.0,37.150000000000006,155.0,66.3,9510.0,22.1,1224.0,23.2,679.0,55.7,871.0,54.7,733.0,35.0,1319.0,United States,18763,20.5,5,0.888888889,United States
1300.5,1300.5,Rikkyo University,Japan,L,FO,HI,5.0,C,4.1,601.0,12.0,601.0,10.1,701.0,2.6,701.0,24.9,537.0,6.2,701.0,1.0,701.0,8.6,701.0,1.0,701.0,37.150000000000006,155.0,66.3,14040.0,18.6,1496.0,9.3,1751.0,34.0,1350.0,19.7,1550.0,58.4,617.0,Japan,19783,14.4,4,0.888888889,Japan
1300.5,1100.5,Saitama University,Japan,M,CO,VH,4.0,A,4.5,601.0,1.8,601.0,14.1,701.0,9.2,701.0,10.5,701.0,6.2,701.0,1.2,701.0,7.9,701.0,2.2,701.0,37.150000000000006,1501.0,66.3,18240.0,22.9,1160.0,15.5,1084.0,19.4,1691.0,41.2,951.0,41.5,1067.0,Japan,8321,15.3,6,0.888888889,Japan
1300.5,1300.5,Shibaura Institute of Technology,Japan,M,FO,VH,4.0,B,3.7,601.0,2.3,601.0,2.8,701.0,4.8,701.0,13.8,689.0,9.8,701.0,1.1,701.0,7.9,701.0,1.1,701.0,37.150000000000006,155.0,66.3,14220.0,20.8,1316.0,20.1,809.0,22.3,1628.0,36.3,1066.0,42.3,1042.0,Japan,9001,29.7,5,0.806944444,Japan
1300.5,585.5,Silpakorn University,Thailand,L,CO,HI,4.0,A,6.2,601.0,6.7,601.0,4.5,701.0,2.7,701.0,4.6,701.0,1.2,701.0,1.0,701.0,7.4,701.0,1.0,701.0,37.150000000000006,1501.0,66.3,18430.0,19.3,1445.0,13.6,1244.0,20.7,1666.0,38.0,1019.0,29.0,1540.0,Thailand,22163,18.8,2,0.888888889,Thailand
1300.5,1300.5,Soongsil University,South Korea,L,CO,HI,3.0,C,5.0,601.0,6.5,601.0,10.1,701.0,4.3,701.0,5.9,701.0,13.9,641.0,1.0,701.0,4.2,701.0,1.0,701.0,37.150000000000006,155.0,66.3,14300.0,26.7,895.0,15.0,1125.0,25.1,1560.0,47.4,857.0,35.6,1291.0,South Korea,15808,18.6,12,0.888888889,South Korea
1300.5,1300.5,Suez Canal University,Egypt,XL,FC,HI,3.0,A,3.9,601.0,2.6,601.0,16.2,701.0,2.2,701.0,2.2,701.0,1.8,701.0,5.7,701.0,4.7,701.0,1.2,701.0,37.150000000000006,155.0,66.3,11700.0,19.7,1404.0,8.8,1823.0,57.6,829.0,28.3,1228.0,50.6,787.0,Egypt,45981,13.1,1,0.888888889,Egypt
1300.5,1300.5,Tamkang University,Taiwan,L,FO,VH,3.0,C,5.7,601.0,5.5,601.0,3.6,701.0,5.6,701.0,8.4,701.0,7.4,701.0,1.1,701.0,20.9,395.0,4.9,701.0,37.150000000000006,155.0,66.3,14480.0,15.3,1740.0,12.7,1338.0,34.1,1347.0,43.6,912.0,42.9,1022.0,Taiwan,23600,22.5,7,0.888888889,Taiwan
1300.5,1300.5,Technical University of Cluj-Napoca,Romania,L,SP,Unknown,5.0,A,5.0,601.0,4.8,601.0,7.3,701.0,3.7,701.0,1.7,701.0,2.7,701.0,2.8,701.0,8.0,701.0,1.1,701.0,37.150000000000006,155.0,66.3,14510.0,17.0,1627.0,13.2,1288.0,39.3,1230.0,29.5,1194.0,25.0,1709.0,Romania,19065,20.5,2,0.888888889,Romania
1300.5,1300.5,The Hashemite University,Jordan,L,FC,MD,3.0,A,8.0,601.0,13.0,601.0,3.8,701.0,3.4,701.0,9.0,701.0,8.0,701.0,3.0,701.0,6.2,701.0,1.1,701.0,37.150000000000006,155.0,66.3,12960.0,13.2,1835.0,14.2,1188.0,40.6,1212.0,25.4,1320.0,53.1,707.0,Jordan,17665,23.0,7,0.888888889,Jordan
1300.5,1300.5,Tunghai University,Taiwan,L,CO,HI,4.0,C,6.2,601.0,6.1,601.0,5.2,701.0,4.5,701.0,10.2,701.0,9.3,701.0,1.1,701.0,12.6,688.0,3.9,701.0,37.150000000000006,155.0,66.3,14700.0,16.5,1664.0,14.4,1171.0,37.8,1262.0,49.4,821.0,46.6,913.0,Taiwan,15201,20.4,10,0.888888889,Taiwan
1300.5,1300.5,Universidad de Cartagena,Colombia,L,FC,MD,5.0,A,4.9,601.0,5.4,601.0,4.0,701.0,4.3,701.0,2.2,701.0,1.1,701.0,1.0,701.0,6.8,701.0,11.0,656.0,37.150000000000006,155.0,66.3,12390.0,13.8,1811.0,9.1,1775.0,56.8,851.0,17.2,1733.0,41.2,1072.0,Colombia,21749,21.3,1,0.888888889,Colombia
1300.5,1300.5,Universidad Nacional del Litoral,Argentina,XL,CO,HI,5.0,A,11.7,601.0,5.8,601.0,2.2,701.0,2.7,701.0,1.5,701.0,1.1,701.0,1.1,701.0,2.7,701.0,3.2,701.0,37.150000000000006,1501.0,66.3,17400.0,12.0,1876.0,9.4,1736.0,16.9,1733.0,24.1,1365.0,29.2,1532.0,Argentina,50145,35.2,0,0.888888889,Argentina
1300.5,1100.5,Universidade do Estado do Rio de Janeiro (UERJ),Brazil,XL,FC,HI,4.0,A,9.4,601.0,4.0,601.0,17.6,701.0,2.6,701.0,3.8,701.0,1.2,701.0,5.7,701.0,7.6,701.0,2.4,701.0,37.150000000000006,155.0,66.3,12640.0,31.8,594.0,13.5,1250.0,24.6,1570.0,26.3,1285.0,30.4,1483.0,Brazil,22879,9.4,0,0.888888889,Brazil
1300.5,1300.5,Universidade Federal da Bahia,Brazil,XL,FC,HI,4.0,A,9.1,601.0,2.4,601.0,8.9,701.0,3.1,701.0,5.4,701.0,1.5,701.0,4.3,701.0,8.1,701.0,4.4,701.0,37.150000000000006,155.0,66.3,12670.0,27.5,841.0,12.3,1375.0,30.5,1426.0,19.7,1546.0,28.4,1561.0,Brazil,51291,19.9,0,0.888888889,Brazil
1300.5,1300.5,Universidade Federal do Ceará (UFC),Brazil,XL,FC,HI,4.0,A,7.3,601.0,3.1,601.0,7.7,701.0,5.8,701.0,1.4,701.0,1.3,701.0,3.2,701.0,4.3,701.0,24.8,490.0,37.150000000000006,155.0,66.3,12680.0,24.2,1068.0,16.6,1000.0,24.6,1571.0,44.5,902.0,27.2,1607.0,Brazil,40899,19.8,1,0.888888889,Brazil
1300.5,585.5,Universitas Pendidikan Indonesia,Indonesia,XL,FO,VH,4.0,A,9.6,601.0,3.1,601.0,11.0,701.0,1.4,701.0,14.6,673.0,1.7,701.0,1.0,701.0,7.9,701.0,3.4,701.0,37.150000000000006,1501.0,66.3,17930.0,19.8,1391.0,12.1,1401.0,33.0,1375.0,16.3,1829.0,23.9,1745.0,Indonesia,32713,18.5,1,0.888888889,Indonesia
1300.5,1300.5,Universitas Sumatera Utara,Indonesia,XL,FC,HI,4.0,A,7.6,601.0,6.2,601.0,21.0,646.0,1.3,701.0,9.8,701.0,2.4,701.0,1.0,701.0,9.2,701.0,5.3,701.0,37.150000000000006,1501.0,66.3,18610.0,16.5,1663.0,10.5,1593.0,26.6,1524.0,17.1,1749.0,27.6,1598.0,Indonesia,35761,19.2,2,0.888888889,Indonesia
1300.5,585.5,Universiti Teknikal Malaysia Melaka,Malaysia,M,FO,VH,2.0,A,6.0,601.0,6.2,601.0,9.8,701.0,5.4,701.0,3.5,701.0,5.7,701.0,1.2,701.0,9.2,701.0,4.3,701.0,37.150000000000006,155.0,66.3,14550.0,20.1,1369.0,11.4,1482.0,32.6,1389.0,19.6,1555.0,44.2,984.0,Malaysia,11730,16.1,6,0.888888889,Malaysia
1300.5,1300.5,University of Babylon,Iraq,L,FC,HI,3.0,A,3.6,601.0,6.3,601.0,13.2,701.0,1.9,701.0,1.1,701.0,1.0,701.0,1.6,701.0,9.7,701.0,2.6,701.0,37.150000000000006,155.0,66.3,12220.0,21.4,1274.0,8.2,1866.0,47.3,1072.0,30.3,1173.0,21.4,1826.0,Iraq,30973,14.9,0,0.888888889,Iraq
1300.5,1300.5,University of Basrah,Iraq,XL,FC,MD,4.0,A,4.4,601.0,6.0,601.0,15.9,701.0,1.4,701.0,1.3,701.0,1.1,701.0,1.4,701.0,9.3,701.0,1.0,701.0,37.150000000000006,1501.0,66.3,15460.0,23.4,1117.0,7.8,1888.0,14.6,1773.0,16.2,1834.0,26.1,1659.0,Iraq,42848,11.7,0,0.888888889,Iraq
1300.5,585.5,University of Iceland,Iceland,Unknown,CO,Unknown,5.0,Unknown,7.8,601.0,5.5,601.0,18.9,696.0,17.8,586.0,18.6,606.0,14.4,632.0,37.9,396.0,14.6,575.0,19.9,545.0,37.150000000000006,155.0,66.3,5430.0,23.4,1121.0,34.0,378.0,70.6,547.0,75.6,323.0,55.8,663.0,Iceland,9899,17.0,12,0.888888889,Iceland
1300.5,1100.5,University of Kufa,Iraq,L,FC,HI,3.0,A,3.3,601.0,8.5,601.0,30.6,511.0,1.4,701.0,4.7,701.0,1.1,701.0,1.0,701.0,8.8,701.0,1.0,701.0,37.150000000000006,1501.0,66.3,16940.0,20.0,1375.0,8.7,1829.0,18.0,1715.0,16.7,1785.0,29.5,1519.0,Iraq,28175,12.3,0,0.888888889,Iraq
1300.5,1300.5,University of Memphis,United States,L,CO,VH,4.0,A,3.1,601.0,5.1,601.0,14.9,701.0,8.9,701.0,2.1,701.0,4.4,701.0,5.0,701.0,10.7,701.0,19.9,545.0,37.150000000000006,155.0,66.3,9240.0,27.5,845.0,19.0,863.0,55.0,887.0,63.0,589.0,35.0,1317.0,United States,16549,14.9,5,0.888888889,United States
1300.5,1100.5,University of Ostrava,Czech Republic,M,FO,VH,3.0,A,6.0,601.0,1.0,601.0,19.9,669.0,4.1,701.0,18.6,605.0,12.3,673.0,1.8,701.0,7.7,701.0,1.2,701.0,37.150000000000006,1501.0,66.3,17820.0,19.5,1424.0,16.3,1026.0,23.2,1604.0,18.2,1653.0,46.2,923.0,Czech Republic,8526,16.0,9,0.888888889,Czech Republic
1300.5,1100.5,University of Pannonia,Hungary,S,FO,VH,4.0,A,4.5,601.0,3.5,601.0,23.7,603.0,8.3,701.0,18.6,606.0,9.2,701.0,5.9,701.0,5.8,701.0,1.0,701.0,37.150000000000006,1501.0,66.3,17870.0,22.2,1214.0,15.6,1078.0,21.5,1648.0,45.5,887.0,37.9,1201.0,Hungary,5241,19.5,7,0.888888889,Hungary
1300.5,1100.5,University of Rijeka,Croatia,L,CO,HI,4.0,A,5.9,601.0,2.7,601.0,17.1,701.0,4.3,701.0,2.6,701.0,1.9,701.0,5.7,701.0,10.1,701.0,2.6,701.0,37.150000000000006,1501.0,66.3,18150.0,18.7,1486.0,16.7,994.0,29.9,1446.0,25.8,1306.0,29.2,1533.0,Croatia,13163,15.6,3,0.888888889,Croatia
1300.5,1300.5,University of Silesia in Katowice,Poland,L,CO,VH,4.0,A,5.3,601.0,4.3,601.0,17.2,701.0,3.3,701.0,3.3,701.0,3.3,701.0,11.5,644.0,8.3,701.0,1.4,701.0,37.150000000000006,1501.0,66.3,18420.0,23.2,1140.0,13.5,1256.0,23.4,1598.0,21.8,1448.0,29.7,1507.0,Poland,19222,11.6,4,0.888888889,Poland
1300.5,1300.5,University of Split,Croatia,L,FC,HI,3.0,A,5.9,601.0,2.5,601.0,4.2,701.0,3.9,701.0,1.5,701.0,2.1,701.0,5.9,701.0,11.0,701.0,1.4,701.0,37.150000000000006,155.0,66.3,14370.0,17.9,1558.0,13.9,1217.0,49.1,1038.0,23.1,1398.0,36.0,1279.0,Croatia,19354,15.7,2,0.888888889,Croatia
1300.5,1100.5,University of Warmia and Mazury in Olsztyn,Poland,L,FO,VH,2.0,A,6.0,601.0,10.8,601.0,24.2,589.0,3.5,701.0,2.0,701.0,2.7,701.0,4.3,701.0,6.3,701.0,1.3,701.0,37.150000000000006,1501.0,66.3,18980.0,16.9,1634.0,13.5,1260.0,35.3,1317.0,21.8,1450.0,23.3,1767.0,Poland,16899,17.5,3,0.888888889,Poland
1300.5,1100.5,Voronezh State University,Russia,L,CO,HI,5.0,A,5.9,601.0,2.3,601.0,19.9,670.0,1.3,701.0,3.4,701.0,25.6,466.0,1.0,701.0,6.6,701.0,1.4,701.0,37.150000000000006,1501.0,66.3,18960.0,22.7,1173.0,10.7,1568.0,7.7,1885.0,17.4,1719.0,37.0,1243.0,Russian Federation,16386,11.1,15,0.888888889,Russia
1300.5,585.5,Yogyakarta State University,Indonesia,L,FO,HI,2.0,A,9.6,601.0,2.8,601.0,8.0,701.0,1.4,701.0,15.4,662.0,1.8,701.0,1.0,701.0,7.8,701.0,1.0,701.0,37.150000000000006,1501.0,66.3,19030.0,16.9,1635.0,10.5,1595.0,28.8,1478.0,23.1,1399.0,30.6,1477.0,Indonesia,24073,16.3,1,0.888888889,Indonesia
1300.5,1300.5,Yuan Ze University,Taiwan,M,FO,VH,3.0,C,5.4,601.0,5.4,601.0,7.4,701.0,10.6,701.0,7.0,701.0,9.6,701.0,1.0,701.0,7.9,701.0,1.0,701.0,37.150000000000006,155.0,66.3,15030.0,18.5,1511.0,24.1,649.0,32.1,1398.0,69.0,455.0,42.8,1026.0,Taiwan,6852,23.0,8,0.888888889,Taiwan
1300.5,1300.5,Zagazig University,Egypt,XL,FC,HI,3.0,A,6.6,601.0,3.8,601.0,2.9,701.0,2.4,701.0,1.2,701.0,2.4,701.0,15.3,593.0,2.8,701.0,7.7,701.0,37.150000000000006,155.0,66.3,9980.0,14.2,1795.0,9.2,1771.0,71.4,526.0,49.8,812.0,49.0,830.0,Egypt,166653,25.2,2,0.888888889,Egypt
